----------------------------------------------
*** WARNING ***
Don't use the item ID for anything "proper"!!
It's provided here for completeness's sake, it's different in every world.
----------------------------------------------
Mod name, Registry name, Item ID, Display name
Occultism, occultism:ritual_dummy/craft_storage_controller_base, 7780, Ritual: Craft Storage Actuator Base
Occultism, occultism:ritual_dummy/craft_storage_remote, 7781, Ritual: Craft Storage Accessor
Occultism, occultism:ritual_dummy/custom_ritual, 7765, item.occultism.ritual_dummy.custom_ritual
Occultism, occultism:ritual_dummy/familiar_bat, 7785, Ritual: Summon Bat Familiar
Occultism, occultism:ritual_dummy/familiar_beaver, 7797, Ritual: Summon Beaver Familiar
Occultism, occultism:ritual_dummy/familiar_beholder, 7794, Ritual: Summon Beholder Familiar
Occultism, occultism:ritual_dummy/familiar_blacksmith, 7790, Ritual: Summon Blacksmith Familiar
Occultism, occultism:ritual_dummy/familiar_chimera, 7793, Ritual: Summon Chimera Familiar
Occultism, occultism:ritual_dummy/familiar_cthulhu, 7787, Ritual: Summon Cthulhu Familiar
Occultism, occultism:ritual_dummy/familiar_deer, 7786, Ritual: Summon Deer Familiar
Occultism, occultism:ritual_dummy/familiar_devil, 7788, Ritual: Summon Devil Familiar
Occultism, occultism:ritual_dummy/familiar_dragon, 7789, Ritual: Summon Dragon Familiar
Occultism, occultism:ritual_dummy/familiar_fairy, 7795, Ritual: Summon Fairy Familiar
Occultism, occultism:ritual_dummy/familiar_greedy, 7784, Ritual: Summon Greedy Familiar
Occultism, occultism:ritual_dummy/familiar_guardian, 7791, Ritual: Summon Guardian Familiar
Occultism, occultism:ritual_dummy/familiar_headless, 7792, Ritual: Summon Headless Ratman Familiar
Occultism, occultism:ritual_dummy/familiar_mummy, 7796, Ritual: Summon Mummy Familiar
Occultism, occultism:ritual_dummy/familiar_otherworld_bird, 7782, Ritual: Summon Drikwing Familiar
Occultism, occultism:ritual_dummy/familiar_parrot, 7783, Ritual: Summon Parrot Familiar
Occultism, occultism:ritual_dummy/possess_enderman, 7798, Ritual: Summon Possessed Enderman
Occultism, occultism:ritual_dummy/possess_endermite, 7799, Ritual: Summon Possessed Endermite
Occultism, occultism:ritual_dummy/possess_ghast, 7801, Ritual: Summon Possessed Ghast
Occultism, occultism:ritual_dummy/possess_skeleton, 7800, Ritual: Summon Possessed Skeleton
Occultism, occultism:ritual_dummy/summon_afrit_crusher, 7819, Ritual: Summon Afrit Crusher
Occultism, occultism:ritual_dummy/summon_afrit_rain_weather, 7802, Ritual: Rainy Weather
Occultism, occultism:ritual_dummy/summon_afrit_thunder_weather, 7803, Ritual: Thunderstorm
Occultism, occultism:ritual_dummy/summon_djinni_clear_weather, 7804, Ritual: Clear Weather
Occultism, occultism:ritual_dummy/summon_djinni_crusher, 7818, Ritual: Summon Djinni Crusher
Occultism, occultism:ritual_dummy/summon_djinni_day_time, 7805, Ritual: Summoning of Dawn
Occultism, occultism:ritual_dummy/summon_djinni_manage_machine, 7806, Ritual: Summon Djinni Machine Operator
Occultism, occultism:ritual_dummy/summon_djinni_night_time, 7807, Ritual: Summoning of Dusk
Occultism, occultism:ritual_dummy/summon_foliot_cleaner, 7812, Ritual: Summon Foliot Janitor
Occultism, occultism:ritual_dummy/summon_foliot_crusher, 7817, Ritual: Summon Foliot Crusher
Occultism, occultism:ritual_dummy/summon_foliot_lumberjack, 7808, Ritual: Summon Foliot Lumberjack
Occultism, occultism:ritual_dummy/summon_foliot_otherstone_trader, 7809, Ritual: Summon Otherstone Trader
Occultism, occultism:ritual_dummy/summon_foliot_sapling_trader, 7810, Ritual: Summon Otherworld Sapling Trader
Occultism, occultism:ritual_dummy/summon_foliot_transport_items, 7811, Ritual: Summon Foliot Transporter
Occultism, occultism:ritual_dummy/summon_marid_crusher, 7820, Ritual: Summon Marid Crusher
Occultism, occultism:ritual_dummy/summon_wild_afrit, 7813, Ritual: Summon Unbound Afrit
Occultism, occultism:ritual_dummy/summon_wild_hunt, 7814, Ritual: Summon The Wild Hunt
Occultism, occultism:ritual_dummy/summon_wild_otherworld_bird, 7815, Ritual: Summon Wild Drikwing
Occultism, occultism:ritual_dummy/summon_wild_parrot, 7816, Ritual: Summon Wild Parrot
Occultism, occultism:sacrificial_bowl, 7840, Sacrificial Bowl
Occultism, occultism:satchel, 7740, Surprisingly Substantial Satchel
Occultism, occultism:silver_block, 7836, Block of Silver
Occultism, occultism:silver_dust, 7719, Silver Dust
Occultism, occultism:silver_ingot, 7711, Silver Ingot
Occultism, occultism:silver_nugget, 7713, Silver Nugget
Occultism, occultism:silver_ore, 7832, Silver Ore
Occultism, occultism:silver_ore_deepslate, 7833, block.occultism.silver_ore_deepslate
Occultism, occultism:soul_gem, 7739, Empty Soul Gem
Occultism, occultism:spawn_egg/afrit, 7852, Afrit Spawn Egg
Occultism, occultism:spawn_egg/afrit_wild, 7853, Unbound Afrit Spawn Egg
Occultism, occultism:spawn_egg/djinni, 7851, Djinni Spawn Egg
Occultism, occultism:spawn_egg/familiar_bat, 7862, Bat Familiar Spawn Egg
Occultism, occultism:spawn_egg/familiar_beaver, 7876, Beaver Familiar Spawn Egg
Occultism, occultism:spawn_egg/familiar_beholder, 7873, Beholder Familiar Spawn Egg
Occultism, occultism:spawn_egg/familiar_blacksmith, 7867, Blacksmith Familiar Spawn Egg
Occultism, occultism:spawn_egg/familiar_chimera, 7870, Chimera Familiar Spawn Egg
Occultism, occultism:spawn_egg/familiar_cthulhu, 7864, Cthulhu Familiar Spawn Egg
Occultism, occultism:spawn_egg/familiar_deer, 7863, Deer Familiar Spawn Egg
Occultism, occultism:spawn_egg/familiar_devil, 7865, Devil Familiar Spawn Egg
Occultism, occultism:spawn_egg/familiar_dragon, 7866, Dragon Familiar Spawn Egg
Occultism, occultism:spawn_egg/familiar_fairy, 7874, Fairy Familiar Spawn Egg
Occultism, occultism:spawn_egg/familiar_goat, 7871, Goat Familiar Spawn Egg
Occultism, occultism:spawn_egg/familiar_greedy, 7861, Greedy Familiar Spawn Egg
Occultism, occultism:spawn_egg/familiar_guardian, 7868, Guardian Familiar Spawn Egg
Occultism, occultism:spawn_egg/familiar_headless, 7869, Headless Ratman Familiar Spawn Egg
Occultism, occultism:spawn_egg/familiar_mummy, 7875, Mummy Familiar Spawn Egg
Occultism, occultism:spawn_egg/familiar_shub_niggurath, 7872, Shub Niggurath Familiar Spawn Egg
Occultism, occultism:spawn_egg/foliot, 7850, Foliot Spawn Egg
Occultism, occultism:spawn_egg/marid, 7854, Marid Spawn Egg
Occultism, occultism:spawn_egg/otherworld_bird, 7860, Drikwing Spawn Egg
Occultism, occultism:spawn_egg/possessed_enderman, 7857, Possessed Enderman Spawn Egg
Occultism, occultism:spawn_egg/possessed_endermite, 7855, Possessed Endermite Spawn Egg
Occultism, occultism:spawn_egg/possessed_skeleton, 7856, Possessed Skeleton Spawn Egg
Occultism, occultism:spawn_egg/wild_hunt_skeleton, 7858, Wild Hunt Skeleton Spawn Egg
Occultism, occultism:spawn_egg/wild_hunt_wither_skeleton, 7859, Wild Hunt Wither Skeleton Spawn Egg
Occultism, occultism:spirit_attuned_crystal, 7839, Spirit Attuned Crystal
Occultism, occultism:spirit_attuned_gem, 7698, Spirit Attuned Gem
Occultism, occultism:spirit_attuned_pickaxe_head, 7726, Spirit Attuned Pickaxe Head
Occultism, occultism:spirit_campfire, 7849, block.occultism.spirit_campfire
Occultism, occultism:spirit_fire, 7692, Spiritfire
Occultism, occultism:spirit_lantern, 7848, block.occultism.spirit_lantern
Occultism, occultism:spirit_torch, 7764, block.occultism.spirit_torch
Occultism, occultism:stable_wormhole, 7755, Stable Wormhole
Occultism, occultism:storage_controller, 7842, Dimensional Storage Actuator
Occultism, occultism:storage_controller_base, 7825, Storage Actuator Base
Occultism, occultism:storage_remote, 7729, Storage Accessor
Occultism, occultism:storage_remote_inert, 7704, Inert Storage Accessor
Occultism, occultism:storage_stabilizer_tier1, 7843, Tier 1 Dimensional Storage Stabilizer
Occultism, occultism:storage_stabilizer_tier2, 7844, Tier 2 Dimensional Storage Stabilizer
Occultism, occultism:storage_stabilizer_tier3, 7845, Tier 3 Dimensional Storage Stabilizer
Occultism, occultism:storage_stabilizer_tier4, 7846, Tier 4 Dimensional Storage Stabilizer
Occultism, occultism:tallow, 7695, Tallow
Occultism, occultism:wormhole_frame, 7702, Wormhole Frame
Packing Tape, packingtape:packaged_block, 5044, Packaged Block
Packing Tape, packingtape:tape, 5045, Packing Tape
Patchouli, patchouli:guide_book, 12695, Guide Book
Phosphophyllite, phosphophyllite:debug_tool, 5013, Debeefer
Phosphophyllite, phosphophyllite:fluid_black_hole, 5019, Fluid Black Hole
Phosphophyllite, phosphophyllite:fluid_white_hole, 5015, Fluid White Hole
Phosphophyllite, phosphophyllite:item_black_hole, 5020, Item Black Hole
Phosphophyllite, phosphophyllite:item_white_hole, 5016, Item White Hole
Phosphophyllite, phosphophyllite:phosphophyllite_ore, 5014, Phosphophyllite Ore
Phosphophyllite, phosphophyllite:power_black_hole, 5018, Power Black Hole
Phosphophyllite, phosphophyllite:power_white_hole, 5017, Power White Hole
Pipez, pipez:advanced_upgrade, 5894, Advanced Pipe Upgrade
Pipez, pipez:basic_upgrade, 5892, Basic Pipe Upgrade
Pipez, pipez:energy_pipe, 5890, Energy Pipe
Pipez, pipez:filter_destination_tool, 5898, Filter Destination Tool
Pipez, pipez:fluid_pipe, 5889, Fluid Pipe
Pipez, pipez:improved_upgrade, 5893, Improved Pipe Upgrade
Pipez, pipez:infinity_upgrade, 5896, Infinity Pipe Upgrade
Pipez, pipez:item_pipe, 5888, Item Pipe
Pipez, pipez:ultimate_upgrade, 5895, Ultimate Pipe Upgrade
Pipez, pipez:universal_pipe, 5891, Universal Pipe
Pipez, pipez:wrench, 5897, Pipe Wrench
PlantTech 2, planttech2:abyssalnite_particles, 2149, Abyssalnite Particles
PlantTech 2, planttech2:abyssalnite_seeds, 2148, Abyssalnite Seeds
PlantTech 2, planttech2:adamantine_particles, 2151, Adamantine Particles
PlantTech 2, planttech2:adamantine_seeds, 2150, Adamantine Seeds
PlantTech 2, planttech2:advanced_analyser, 1815, Advanced Analyzer
PlantTech 2, planttech2:allium_seeds, 2152, Allium Seeds
PlantTech 2, planttech2:aluminum_brass_particles, 2156, Aluminum Brass Particles
PlantTech 2, planttech2:aluminum_brass_seeds, 2155, Aluminum Brass Seeds
PlantTech 2, planttech2:aluminum_particles, 2154, Aluminum Particles
PlantTech 2, planttech2:aluminum_seeds, 2153, Aluminum Seeds
PlantTech 2, planttech2:alumite_particles, 2158, Alumite Particles
PlantTech 2, planttech2:alumite_seeds, 2157, Alumite Seeds
PlantTech 2, planttech2:amber_particles, 2160, Amber Particles
PlantTech 2, planttech2:amber_seeds, 2159, Amber Seeds
PlantTech 2, planttech2:analyser, 1816, Analyzer
PlantTech 2, planttech2:apatite_particles, 2162, Apatite Particles
PlantTech 2, planttech2:apatite_seeds, 2161, Apatite Seeds
PlantTech 2, planttech2:aqua_affinity_chip, 1817, Aqua Affinity Chip
PlantTech 2, planttech2:aquamarine_particles, 2164, Aquamarine Particles
PlantTech 2, planttech2:aquamarine_seeds, 2163, Aquamarine Seeds
PlantTech 2, planttech2:ardite_particles, 2166, Ardite Particles
PlantTech 2, planttech2:ardite_seeds, 2165, Ardite Seeds
PlantTech 2, planttech2:armorchip_tier_1, 1818, Armor Chip v1.0
PlantTech 2, planttech2:armorchip_tier_2, 1819, Armor Chip v2.0
PlantTech 2, planttech2:armorchip_tier_3, 1820, Armor Chip v3.0
PlantTech 2, planttech2:attackchip_tier_1, 1821, Attack Chip v1.0
PlantTech 2, planttech2:attackchip_tier_2, 1822, Attack Chip v2.0
PlantTech 2, planttech2:attackchip_tier_3, 1823, Attack Chip v3.0
PlantTech 2, planttech2:attackspeedchip_tier_1, 1824, Attack Speed Chip v1.0
PlantTech 2, planttech2:attackspeedchip_tier_2, 1825, Attack Speed Chip v2.0
PlantTech 2, planttech2:attackspeedchip_tier_3, 1826, Attack Speed Chip v3.0
PlantTech 2, planttech2:aura_core_fertility_increase_i, 1827, Aura Core - Fertility I
PlantTech 2, planttech2:aura_core_fertility_increase_ii, 1828, Aura Core - Fertility II
PlantTech 2, planttech2:aura_core_fertility_increase_iii, 1829, Aura Core - Fertility III
PlantTech 2, planttech2:aura_core_light_decrease_i, 1830, Aura Core - Light Level I
PlantTech 2, planttech2:aura_core_light_decrease_ii, 1831, Aura Core - Light Level II
PlantTech 2, planttech2:aura_core_light_decrease_iii, 1832, Aura Core - Light Level III
PlantTech 2, planttech2:aura_core_productivity_increase_i, 1833, Aura Core - Productivity I
PlantTech 2, planttech2:aura_core_productivity_increase_ii, 1834, Aura Core - Productivity II
PlantTech 2, planttech2:aura_core_productivity_increase_iii, 1835, Aura Core - Productivity III
PlantTech 2, planttech2:aura_core_temperature_cold, 1836, Aura Core - Temperature Cold
PlantTech 2, planttech2:aura_core_temperature_extreme_cold, 1837, Aura Core - Temperature Extreme Cold
PlantTech 2, planttech2:aura_core_temperature_extreme_warm, 1838, Aura Core - Temperature Extreme Warm
PlantTech 2, planttech2:aura_core_temperature_normal, 1839, Aura Core - Temperature Normal
PlantTech 2, planttech2:aura_core_temperature_warm, 1840, Aura Core - Temperature Warm
PlantTech 2, planttech2:awakened_draconium_particles, 2168, Awakened Draconium Particles
PlantTech 2, planttech2:awakened_draconium_seeds, 2167, Awakened Draconium Seeds
PlantTech 2, planttech2:azure_bluet_seeds, 2169, Azure Bluet Seeds
PlantTech 2, planttech2:bamboo_seeds, 2170, Bamboo Seeds
PlantTech 2, planttech2:bane_of_arthropods_chip, 1841, Bane of Arthropods Chip
PlantTech 2, planttech2:basalt_particles, 2172, Basalt Particles
PlantTech 2, planttech2:basalt_seeds, 2171, Basalt Seeds
PlantTech 2, planttech2:beast_particles, 2174, Beast Particles
PlantTech 2, planttech2:beast_seeds, 2173, Beast Seeds
PlantTech 2, planttech2:beetroots_seeds, 2175, Beetroots Seeds
PlantTech 2, planttech2:biomass, 1842, Biomass
PlantTech 2, planttech2:biomass_bucket, 1843, Biomass Bucket
PlantTech 2, planttech2:biomasscontainer, 1844, Biomass Container
PlantTech 2, planttech2:black_quartz_particles, 2177, Black Quartz Particles
PlantTech 2, planttech2:black_quartz_seeds, 2176, Black Quartz Seeds
PlantTech 2, planttech2:blast_protection_chip, 1845, Blast Protection Chip
PlantTech 2, planttech2:blaze_particles, 2179, Blaze Particles
PlantTech 2, planttech2:blaze_seeds, 2178, Blaze Seeds
PlantTech 2, planttech2:blitz_particles, 2181, Blitz Particles
PlantTech 2, planttech2:blitz_seeds, 2180, Blitz Seeds
PlantTech 2, planttech2:blizz_particles, 2183, Blizz Particles
PlantTech 2, planttech2:blizz_seeds, 2182, Blizz Seeds
PlantTech 2, planttech2:blue_orchid_seeds, 2186, Blue Orchid Seeds
PlantTech 2, planttech2:blue_topaz_particles, 2185, Blue Topaz Particles
PlantTech 2, planttech2:blue_topaz_seeds, 2184, Blue Topaz Seeds
PlantTech 2, planttech2:brass_particles, 2188, Brass Particles
PlantTech 2, planttech2:brass_seeds, 2187, Brass Seeds
PlantTech 2, planttech2:breakdownratechip_tier_1, 1846, Breakdown Rate Chip v1.0
PlantTech 2, planttech2:breakdownratechip_tier_2, 1847, Breakdown Rate Chip v2.0
PlantTech 2, planttech2:breakdownratechip_tier_3, 1848, Breakdown Rate Chip v3.0
PlantTech 2, planttech2:bronze_particles, 2190, Bronze Particles
PlantTech 2, planttech2:bronze_seeds, 2189, Bronze Seeds
PlantTech 2, planttech2:brown_mushroom_candle, 2019, Brown Mushroom Candle
PlantTech 2, planttech2:brown_mushroom_fence, 2020, Brown Mushroom Fence
PlantTech 2, planttech2:brown_mushroom_fence_gate, 2021, Brown Mushroom Fence Gate
PlantTech 2, planttech2:brown_mushroom_slab, 2022, Brown Mushroom Slab
PlantTech 2, planttech2:brown_mushroom_stairs, 2023, Brown Mushroom Stairs
PlantTech 2, planttech2:brown_mushroom_trapdoor, 2024, Brown Mushroom Trapdoor
PlantTech 2, planttech2:cable, 2025, Cable
PlantTech 2, planttech2:cactus_seeds, 2191, Cactus Seeds
PlantTech 2, planttech2:capacitychip_tier_1, 1849, Capacity Chip v1.0
PlantTech 2, planttech2:capacitychip_tier_2, 1850, Capacity Chip v2.0
PlantTech 2, planttech2:capacitychip_tier_3, 1851, Capacity Chip v3.0
PlantTech 2, planttech2:capacityupgrade_1, 1852, Capacity Upgrade v1.0
PlantTech 2, planttech2:capacityupgrade_2, 1853, Capacity Upgrade v2.0
PlantTech 2, planttech2:capacityupgrade_3, 1854, Capacity Upgrade v3.0
PlantTech 2, planttech2:carrot_seeds, 2192, Carrot Seeds
PlantTech 2, planttech2:carver, 2026, Carver Crop
PlantTech 2, planttech2:certus_quartz_particles, 2194, Certus Quartz Particles
PlantTech 2, planttech2:certus_quartz_seeds, 2193, Certus Quartz Seeds
PlantTech 2, planttech2:chicken_particles, 2196, Chicken Particles
PlantTech 2, planttech2:chicken_seeds, 2195, Chicken Seeds
PlantTech 2, planttech2:chimerite_particles, 2198, Chimerite Particles
PlantTech 2, planttech2:chimerite_seeds, 2197, Chimerite Seeds
PlantTech 2, planttech2:chip_upgradepack_capacity_1, 1855, v2.0 Capacity Chip Upgrade Pack
PlantTech 2, planttech2:chip_upgradepack_capacity_2, 1856, v3.0 Capacity Chip Upgrade Pack
PlantTech 2, planttech2:chip_upgradepack_harvestlevel_1, 1857, v2.0 Harvest Level Chip Upgrade Pack
PlantTech 2, planttech2:chip_upgradepack_harvestlevel_2, 1858, v3.0 Harvest Level Chip Upgrade Pack
PlantTech 2, planttech2:chip_upgradepack_reactor_1, 1859, v2.0 Reactor Chip Upgrade Pack
PlantTech 2, planttech2:chip_upgradepack_reactor_2, 1860, v3.0 Reactor Chip Upgrade Pack
PlantTech 2, planttech2:chipalyzer, 2027, Chipalyzer
PlantTech 2, planttech2:chipalyzer_bulb, 1861, Chipalyzer Bulb
PlantTech 2, planttech2:chorus_seeds, 2199, Chorus Seeds
PlantTech 2, planttech2:chrome_particles, 2201, Chrome Particles
PlantTech 2, planttech2:chrome_seeds, 2200, Chrome Seeds
PlantTech 2, planttech2:coal_particles, 2203, Coal Particles
PlantTech 2, planttech2:coal_seeds, 2202, Coal Seeds
PlantTech 2, planttech2:cobalt_particles, 2205, Cobalt Particles
PlantTech 2, planttech2:cobalt_seeds, 2204, Cobalt Seeds
PlantTech 2, planttech2:cocoa_bean_seeds, 2206, Cocoa Bean Seeds
PlantTech 2, planttech2:cold_iron_particles, 2208, Cold Iron Particles
PlantTech 2, planttech2:cold_iron_seeds, 2207, Cold Iron Seeds
PlantTech 2, planttech2:color_particles, 1862, Color Particles
PlantTech 2, planttech2:compressed_iron_particles, 2210, Compressed Iron Particles
PlantTech 2, planttech2:compressed_iron_seeds, 2209, Compressed Iron Seeds
PlantTech 2, planttech2:compressor, 2028, Compressor
PlantTech 2, planttech2:compressor_bulb, 1863, Compressor Bulb
PlantTech 2, planttech2:conductive_iron_particles, 2212, Conductive Iron Particles
PlantTech 2, planttech2:conductive_iron_seeds, 2211, Conductive Iron Seeds
PlantTech 2, planttech2:constantan_particles, 2214, Constantan Particles
PlantTech 2, planttech2:constantan_seeds, 2213, Constantan Seeds
PlantTech 2, planttech2:copper_particles, 2216, Copper Particles
PlantTech 2, planttech2:copper_seeds, 2215, Copper Seeds
PlantTech 2, planttech2:coralium_particles, 2218, Coralium Particles
PlantTech 2, planttech2:coralium_seeds, 2217, Coralium Seeds
PlantTech 2, planttech2:cornflower_seeds, 2219, Cornflower Seeds
PlantTech 2, planttech2:cow_particles, 2221, Cow Particles
PlantTech 2, planttech2:cow_seeds, 2220, Cow Seeds
PlantTech 2, planttech2:creeper_particles, 2223, Creeper Particles
PlantTech 2, planttech2:creeper_seeds, 2222, Creeper Seeds
PlantTech 2, planttech2:crimson_hyphae_candle, 2029, Crimson Hyphae Candle
PlantTech 2, planttech2:crimson_hyphae_fence, 2030, Crimson Hyphae Fence
PlantTech 2, planttech2:crimson_hyphae_fence_gate, 2031, Crimson Hyphae Fence Gate
PlantTech 2, planttech2:crimson_hyphae_slab, 2032, Crimson Hyphae Slab
PlantTech 2, planttech2:crimson_hyphae_stairs, 2033, Crimson Hyphae Stairs
PlantTech 2, planttech2:crimson_hyphae_trapdoor, 2034, Crimson Hyphae Trapdoor
PlantTech 2, planttech2:crop_aura_generator, 2035, Crop Aura Generator
PlantTech 2, planttech2:crop_aura_generator_bulb, 1864, Crop Aura Generator Bulb
PlantTech 2, planttech2:cropbars, 2036, Cropbars
PlantTech 2, planttech2:cropremover, 1865, Crop Remover
PlantTech 2, planttech2:cyberarmor_boots, 1866, CyberArmor Boots
PlantTech 2, planttech2:cyberarmor_chest, 1867, CyberArmor Chest
PlantTech 2, planttech2:cyberarmor_helmet, 1868, CyberArmor Helmet
PlantTech 2, planttech2:cyberarmor_leggings, 1869, CyberArmor Leggings
PlantTech 2, planttech2:cyberbow, 1870, CyberBow
PlantTech 2, planttech2:cyberdagger, 1871, CyberDagger
PlantTech 2, planttech2:cyberkatana, 1872, CyberKatana
PlantTech 2, planttech2:cyberrapier, 1873, CyberRapier
PlantTech 2, planttech2:dancium_block, 2037, Dancium Block
PlantTech 2, planttech2:dancium_ingot, 1874, Dancium Ingot
PlantTech 2, planttech2:dancium_nugget, 1875, Dancium Nugget
PlantTech 2, planttech2:dancium_particles, 2225, Dancium Particles
PlantTech 2, planttech2:dancium_seeds, 2224, Dancium Seeds
PlantTech 2, planttech2:dandelion_seeds, 2226, Dandelion Seeds
PlantTech 2, planttech2:dark_gem_particles, 2228, Dark Gem Particles
PlantTech 2, planttech2:dark_gem_seeds, 2227, Dark Gem Seeds
PlantTech 2, planttech2:dark_steel_particles, 2230, Dark Steel Particles
PlantTech 2, planttech2:dark_steel_seeds, 2229, Dark Steel Seeds
PlantTech 2, planttech2:depth_strider_chip, 1876, Depth Strider Chip
PlantTech 2, planttech2:desh_particles, 2232, Desh Particles
PlantTech 2, planttech2:desh_seeds, 2231, Desh Seeds
PlantTech 2, planttech2:diamond_particles, 2234, Diamond Particles
PlantTech 2, planttech2:diamond_seeds, 2233, Diamond Seeds
PlantTech 2, planttech2:dirt_particles, 2236, Dirt Particles
PlantTech 2, planttech2:dirt_seeds, 2235, Dirt Seeds
PlantTech 2, planttech2:dna_cleaner, 2056, DNA Cleaner
PlantTech 2, planttech2:dna_cleaner_bulb, 1877, DNA Cleaner Bulb
PlantTech 2, planttech2:dna_combiner, 2057, DNA Combiner
PlantTech 2, planttech2:dna_combiner_bulb, 1878, DNA Combiner Bulb
PlantTech 2, planttech2:dna_container, 1879, DNA Container
PlantTech 2, planttech2:dna_container_empty, 1880, Empty DNA Container
PlantTech 2, planttech2:dna_extractor, 2058, DNA Extractor
PlantTech 2, planttech2:dna_extractor_bulb, 1881, DNA Extractor Bulb
PlantTech 2, planttech2:dna_remover, 2059, DNA Remover
PlantTech 2, planttech2:dna_remover_bulb, 1882, DNA Remover Bulb
PlantTech 2, planttech2:draconium_particles, 2238, Draconium Particles
PlantTech 2, planttech2:draconium_seeds, 2237, Draconium Seeds
PlantTech 2, planttech2:dreadium_particles, 2240, Dreadium Particles
PlantTech 2, planttech2:dreadium_seeds, 2239, Dreadium Seeds
PlantTech 2, planttech2:drowned_particles, 2242, Drowned Particles
PlantTech 2, planttech2:drowned_seeds, 2241, Drowned Seeds
PlantTech 2, planttech2:efficiency_chip, 1883, Efficiency Chip
PlantTech 2, planttech2:electric_fence, 2060, Electric Fence
PlantTech 2, planttech2:electric_fence_gate, 2061, Electric Fence Gate
PlantTech 2, planttech2:electric_fence_top, 2062, Electric Fence Top
PlantTech 2, planttech2:electrical_steel_particles, 2244, Electrical Steel Particles
PlantTech 2, planttech2:electrical_steel_seeds, 2243, Electrical Steel Seeds
PlantTech 2, planttech2:electrotine_particles, 2246, Electrotine Particles
PlantTech 2, planttech2:electrotine_seeds, 2245, Electrotine Seeds
PlantTech 2, planttech2:electrum_particles, 2248, Electrum Particles
PlantTech 2, planttech2:electrum_seeds, 2247, Electrum Seeds
PlantTech 2, planttech2:elementium_particles, 2250, Elementium Particles
PlantTech 2, planttech2:elementium_seeds, 2249, Elementium Seeds
PlantTech 2, planttech2:emerald_particles, 2252, Emerald Particles
PlantTech 2, planttech2:emerald_seeds, 2251, Emerald Seeds
PlantTech 2, planttech2:empty_upgradechip_1, 1884, Blank Upgrade Chip
PlantTech 2, planttech2:empty_upgradechip_2, 1885, v2.0 Chip Upgrade Pack
PlantTech 2, planttech2:empty_upgradechip_3, 1886, v3.0 Chip Upgrade Pack
PlantTech 2, planttech2:end_steel_particles, 2254, End Steel Particles
PlantTech 2, planttech2:end_steel_seeds, 2253, End Steel Seeds
PlantTech 2, planttech2:ender_amethyst_particles, 2256, Ender Amethyst Particles
PlantTech 2, planttech2:ender_amethyst_seeds, 2255, Ender Amethyst Seeds
PlantTech 2, planttech2:ender_biotite_particles, 2258, Ender Biotite Particles
PlantTech 2, planttech2:ender_biotite_seeds, 2257, Ender Biotite Seeds
PlantTech 2, planttech2:enderdragon_particles, 2260, Enderdragon Particles
PlantTech 2, planttech2:enderdragon_seeds, 2259, Enderdragon Seeds
PlantTech 2, planttech2:enderium_particles, 2262, Enderium Particles
PlantTech 2, planttech2:enderium_seeds, 2261, Enderium Seeds
PlantTech 2, planttech2:enderman_particles, 2264, Enderman Particles
PlantTech 2, planttech2:enderman_seeds, 2263, Enderman Seeds
PlantTech 2, planttech2:endstone_particles, 2266, Endstone Particles
PlantTech 2, planttech2:endstone_seeds, 2265, Endstone Seeds
PlantTech 2, planttech2:energetic_alloy_particles, 2268, Energetic Alloy Particles
PlantTech 2, planttech2:energetic_alloy_seeds, 2267, Energetic Alloy Seeds
PlantTech 2, planttech2:energy_supplier, 2063, Energy Supplier
PlantTech 2, planttech2:energy_supplier_bulb, 1887, Energy Supplier Bulb
PlantTech 2, planttech2:energystorage, 2064, Energy Storage
PlantTech 2, planttech2:energystorage_tier_1, 1888, Class 1 Battery
PlantTech 2, planttech2:energystorage_tier_2, 1889, Class 2 Battery
PlantTech 2, planttech2:energystorage_tier_3, 1890, Class 3 Battery
PlantTech 2, planttech2:feather_falling_chip, 1891, Feather Falling Chip
PlantTech 2, planttech2:fertilizer_creative, 1892, Creative Fertilizer
PlantTech 2, planttech2:fertilizer_tier_1, 1893, G1 Fertilizer
PlantTech 2, planttech2:fertilizer_tier_2, 1894, G2 Fertilizer
PlantTech 2, planttech2:fertilizer_tier_3, 1895, G3 Fertilizer
PlantTech 2, planttech2:fertilizer_tier_4, 1896, G4 Fertilizer
PlantTech 2, planttech2:fire_aspect_chip, 1897, Fire Aspect Chip
PlantTech 2, planttech2:fire_protection_chip, 1898, Fire Protection Chip
PlantTech 2, planttech2:fish_particles, 2270, Fish Particles
PlantTech 2, planttech2:fish_seeds, 2269, Fish Seeds
PlantTech 2, planttech2:flame_chip, 1899, Flame Chip
PlantTech 2, planttech2:fluix_crystal_particles, 2272, Fluix Crystal Particles
PlantTech 2, planttech2:fluix_crystal_seeds, 2271, Fluix Crystal Seeds
PlantTech 2, planttech2:fluxed_electrum_particles, 2274, Fluxed Electrum Particles
PlantTech 2, planttech2:fluxed_electrum_seeds, 2273, Fluxed Electrum Seeds
PlantTech 2, planttech2:fortune_chip, 1900, Fortune Chip
PlantTech 2, planttech2:frost_walker_chip, 1901, Frost Walker Chip
PlantTech 2, planttech2:gear_dancium, 1902, Dancium Gear
PlantTech 2, planttech2:gear_dancium_infused, 1903, Infused Dancium Gear
PlantTech 2, planttech2:gear_iron, 1904, Iron Gear
PlantTech 2, planttech2:gear_iron_infused, 1905, Infused Iron Gear
